count,line,col,end_line,end_col,kind,fn,text
4150,5664,9,5738,6,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!e) return true;
4150,5664,13,5664,15,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!e) return true;
0,5664,17,5664,28,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!e) return true;
4150,5665,9,5738,6,statement,logos::compiler::BorrowChecker::residency_exemption_holds,std::vector<std::string> srcs;
12,5667,30,5675,10,loop body,logos::compiler::BorrowChecker::residency_exemption_holds,for (auto& n : srcs) {
12,5668,17,5668,39,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (is_return_temp_name(n) || is_materialized_temp_name(n)) continue;
12,5668,17,5668,71,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (is_return_temp_name(n) || is_materialized_temp_name(n)) continue;
12,5668,43,5668,71,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (is_return_temp_name(n) || is_materialized_temp_name(n)) continue;
0,5668,73,5668,81,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (is_return_temp_name(n) || is_materialized_temp_name(n)) continue;
12,5669,13,5675,10,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!local_is_residency_backed(n)) {
12,5669,17,5669,46,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!local_is_residency_backed(n)) {
2,5669,48,5674,14,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!local_is_residency_backed(n)) {
2,5670,21,5670,50,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,"if (std::getenv(""LOGOS_86_TRACE""))"
0,5671,21,5672,57,statement,logos::compiler::BorrowChecker::residency_exemption_holds,"fprintf(stderr, ""[#86trace-exempt-denied] fn=%s src=%s\n"","
0,5671,29,5671,29,statement,logos::compiler::BorrowChecker::residency_exemption_holds,"fprintf(stderr, ""[#86trace-exempt-denied] fn=%s src=%s\n"","
4148,5726,9,5738,6,statement,logos::compiler::BorrowChecker::residency_exemption_holds,{
649,5729,17,5729,62,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (type_is_share_handle(kv.second)) ++nshare;
649,5729,21,5729,52,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (type_is_share_handle(kv.second)) ++nshare;
150,5729,54,5729,62,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (type_is_share_handle(kv.second)) ++nshare;
4148,5730,17,5730,27,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (nshare > 1) {
54,5730,29,5735,14,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (nshare > 1) {
54,5731,21,5731,50,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,"if (std::getenv(""LOGOS_86_TRACE""))"
0,5732,21,5733,54,statement,logos::compiler::BorrowChecker::residency_exemption_holds,"fprintf(stderr, ""[#86trace-exempt-multishare] fn=%s n=%d\n"","
0,5732,29,5732,29,statement,logos::compiler::BorrowChecker::residency_exemption_holds,"fprintf(stderr, ""[#86trace-exempt-multishare] fn=%s n=%d\n"","
4094,5737,9,5737,20,early return,logos::compiler::BorrowChecker::residency_exemption_holds,return true;
649,5746,48,5760,6,statement,logos::compiler::BorrowChecker::type_is_share_handle,bool type_is_share_handle(TypeRef t) const {
649,5747,13,5747,15,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (!t) return false;
0,5747,17,5747,29,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (!t) return false;
649,5748,9,5760,6,statement,logos::compiler::BorrowChecker::type_is_share_handle,auto k = t.kind();
649,5750,13,5750,41,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
649,5750,13,5750,78,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
158,5750,45,5750,78,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
491,5751,13,5751,46,statement,logos::compiler::BorrowChecker::type_is_share_handle,nm = std::string(t.struct_name());
158,5752,14,5752,77,else-if guard,logos::compiler::BorrowChecker::type_is_share_handle,else if (k == LogosType::Kind::Enum) nm = std::string(t.enum_name());
158,5752,18,5752,44,else-if guard,logos::compiler::BorrowChecker::type_is_share_handle,else if (k == LogosType::Kind::Enum) nm = std::string(t.enum_name());
8,5752,46,5752,77,else-if guard,logos::compiler::BorrowChecker::type_is_share_handle,else if (k == LogosType::Kind::Enum) nm = std::string(t.enum_name());
649,5753,13,5753,23,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (nm.empty()) return false;
150,5753,25,5753,37,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (nm.empty()) return false;
499,5754,9,5759,45,statement,logos::compiler::BorrowChecker::type_is_share_handle,std::string_view bare = nm;
499,5755,39,5755,66,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (auto d = bare.rfind('.'); d != std::string_view::npos)
0,5756,13,5756,38,statement,logos::compiler::BorrowChecker::type_is_share_handle,bare = bare.substr(d + 1);
499,5757,39,5757,66,if guard,logos::compiler::BorrowChecker::type_is_share_handle,"if (auto g = bare.find(""$G""); g != std::string_view::npos)"
0,5758,13,5758,37,statement,logos::compiler::BorrowChecker::type_is_share_handle,"bare = bare.substr(0, g);"
499,5759,16,5759,28,early return,logos::compiler::BorrowChecker::type_is_share_handle,"return bare == ""Rc"" || bare == ""Arc"";"
483,5759,32,5759,45,early return,logos::compiler::BorrowChecker::type_is_share_handle,"return bare == ""Rc"" || bare == ""Arc"";"
679485,5794,52,5847,6,call / statement,logos::compiler::BorrowChecker::note_holder_escape_prov,const char* site) {
679485,5795,13,5795,25,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (name.empty() || !val) return;
679485,5795,13,5795,33,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (name.empty() || !val) return;
679485,5795,29,5795,33,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (name.empty() || !val) return;
0,5795,35,5795,41,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (name.empty() || !val) return;
679485,5802,9,5847,6,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (param_names_.count(name)) return;          // #78/#138, see task"
679485,5802,13,5802,37,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (param_names_.count(name)) return;          // #78/#138, see task"
701,5802,39,5802,45,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (param_names_.count(name)) return;          // #78/#138, see task"
678784,5803,9,5847,6,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!holder_ty || !type_may_carry_borrow(holder_ty)) return;
678784,5803,13,5803,23,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!holder_ty || !type_may_carry_borrow(holder_ty)) return;
678784,5803,13,5803,60,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!holder_ty || !type_may_carry_borrow(holder_ty)) return;
678781,5803,27,5803,60,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!holder_ty || !type_may_carry_borrow(holder_ty)) return;
665576,5803,62,5803,68,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!holder_ty || !type_may_carry_borrow(holder_ty)) return;
13208,5804,9,5847,6,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (residency_exemption_holds(holder_ty, val)) return;"
13208,5804,13,5804,54,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (residency_exemption_holds(holder_ty, val)) return;"
0,5804,56,5804,62,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (residency_exemption_holds(holder_ty, val)) return;"
13208,5805,9,5847,6,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,RefProv vp = prov_of(val);
13208,5806,13,5806,25,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp && vp.params.empty())
13208,5806,13,5806,40,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp && vp.params.empty())
13208,5806,13,5806,61,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp && vp.params.empty())
12513,5806,29,5806,40,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp && vp.params.empty())
12513,5806,44,5806,61,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp && vp.params.empty())
12085,5807,13,5807,39,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,vp = prov_of_retained(val);
13208,5808,13,5808,25,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp) return;
13208,5808,13,5808,40,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp) return;
12508,5808,29,5808,40,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp) return;
12508,5808,42,5808,48,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp) return;
700,5809,9,5847,6,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,++holder_escape_prov_fired_;
700,5811,21,5811,35,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,int d = site[0] == 'a' ? 0 : site[0] == 'd' ? 1
110,5811,38,5811,39,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,int d = site[0] == 'a' ? 0 : site[0] == 'd' ? 1
590,5811,42,5811,56,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,int d = site[0] == 'a' ? 0 : site[0] == 'd' ? 1
590,5811,42,5812,43,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,int d = site[0] == 'a' ? 0 : site[0] == 'd' ? 1
21,5811,59,5811,60,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,int d = site[0] == 'a' ? 0 : site[0] == 'd' ? 1
569,5812,21,5812,35,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,: site[0] == 'o' ? 2 : 3;
569,5812,21,5812,43,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,: site[0] == 'o' ? 2 : 3;
224,5812,38,5812,39,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,: site[0] == 'o' ? 2 : 3;
345,5812,42,5812,43,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,: site[0] == 'o' ? 2 : 3;
700,5815,13,5815,42,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (std::getenv(""LOGOS_86_TRACE""))"
0,5816,13,5818,55,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,"fprintf(stderr, ""[#86trace-%s] fn=%s line=%u var=%s loc=%d tmp=%d\n"","
0,5816,21,5816,21,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,"fprintf(stderr, ""[#86trace-%s] fn=%s line=%u var=%s loc=%d tmp=%d\n"","
700,5820,25,5820,38,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,slot.is_local = slot.is_local || vp.is_local;
392,5820,42,5820,53,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,slot.is_local = slot.is_local || vp.is_local;
700,5821,25,5821,37,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,slot.is_temp  = slot.is_temp  || vp.is_temp;
700,5821,42,5821,52,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,slot.is_temp  = slot.is_temp  || vp.is_temp;
370,5844,17,5844,83,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,"pairs.emplace_back(std::string{}, RefSrc{s2, slot_of_binding(s2)});"
700,5845,17,5845,31,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (!pairs.empty()) store_ref_sources(name, std::move(pairs), name, ln);"
359,5845,33,5845,84,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (!pairs.empty()) store_ref_sources(name, std::move(pairs), name, ln);"
312190,5850,57,5853,6,statement,logos::compiler::BorrowChecker::holder_ty_of,TypeRef holder_ty_of(const std::string& name) const {
312190,5852,16,5852,38,early return,logos::compiler::BorrowChecker::holder_ty_of,return it != holder_ty_.end() ? it->second : TypeRef(nullptr);
138415,5852,41,5852,51,early return,logos::compiler::BorrowChecker::holder_ty_of,return it != holder_ty_.end() ? it->second : TypeRef(nullptr);
173775,5852,54,5852,70,early return,logos::compiler::BorrowChecker::holder_ty_of,return it != holder_ty_.end() ? it->second : TypeRef(nullptr);
3627399,5872,48,5884,6,call / statement,logos::compiler::BorrowChecker::type_retains_values,static bool type_retains_values(TypeRef t) {
3627399,5873,13,5873,15,if guard,logos::compiler::BorrowChecker::type_retains_values,if (!t) return false;
0,5873,17,5873,29,if guard,logos::compiler::BorrowChecker::type_retains_values,if (!t) return false;
3627399,5874,9,5884,6,statement,logos::compiler::BorrowChecker::type_retains_values,using K = LogosType::Kind;
353170,5876,13,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Struct: case K::ZonedStruct: case K::Enum: case K::Tuple:
353182,5876,29,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Struct: case K::ZonedStruct: case K::Enum: case K::Tuple:
1810565,5876,50,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Struct: case K::ZonedStruct: case K::Enum: case K::Tuple:
1813855,5876,64,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Struct: case K::ZonedStruct: case K::Enum: case K::Tuple:
1813961,5877,13,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Array:  case K::Slice:       case K::UnsizedSlice:
1813961,5877,29,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Array:  case K::Slice:       case K::UnsizedSlice:
1813961,5877,50,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Array:  case K::Slice:       case K::UnsizedSlice:
1814089,5878,13,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::TraitObject: case K::UnsizedDyn: case K::ImplTrait:
1814089,5878,34,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::TraitObject: case K::UnsizedDyn: case K::ImplTrait:
1814089,5878,54,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::TraitObject: case K::UnsizedDyn: case K::ImplTrait:
1814091,5879,13,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::DstRef: case K::TaggedPtr:   case K::Closure:
1814091,5879,29,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::DstRef: case K::TaggedPtr:   case K::Closure:
1814118,5879,50,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::DstRef: case K::TaggedPtr:   case K::Closure:
1876399,5880,13,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Ptr:    case K::Ref:         case K::MutRef:
1876481,5880,29,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Ptr:    case K::Ref:         case K::MutRef:
1880773,5880,50,5881,28,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Ptr:    case K::Ref:         case K::MutRef:
1746626,5882,13,5882,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,default: return false;
3340866,5885,67,5915,6,statement,logos::compiler::BorrowChecker::retains_loan_carrying_operand,bool retains_loan_carrying_operand(lir_view::ExprRef e) const {
3340866,5888,13,5888,15,if guard,logos::compiler::BorrowChecker::retains_loan_carrying_operand,if (!e) return false;
0,5888,17,5888,29,if guard,logos::compiler::BorrowChecker::retains_loan_carrying_operand,if (!e) return false;
3340866,5889,9,5915,6,statement,logos::compiler::BorrowChecker::retains_loan_carrying_operand,const auto* pool = prog_.type_pool.impl();
3340866,5890,13,5890,47,if guard,logos::compiler::BorrowChecker::retains_loan_carrying_operand,if (!type_retains_values(e.type(pool))) return false;
1726760,5890,49,5890,61,if guard,logos::compiler::BorrowChecker::retains_loan_carrying_operand,if (!type_retains_values(e.type(pool))) return false;
1614106,5891,9,5915,6,statement,logos::compiler::BorrowChecker::retains_loan_carrying_operand,bool found = false;
412258,5892,43,5896,10,call / statement,logos::compiler::BorrowChecker::retains_loan_carrying_operand,auto by_value_bc = [&](ExprRef a) {
412258,5893,17,5893,19,if guard,logos::compiler::BorrowChecker::retains_loan_carrying_operand,if (!a || found) return;
412258,5893,17,5893,28,if guard,logos::compiler::BorrowChecker::retains_loan_carrying_operand,if (!a || found) return;
412258,5893,23,5893,28,if guard,logos::compiler::BorrowChecker::retains_loan_carrying_operand,if (!a || found) return;
309,5893,30,5893,36,if guard,logos::compiler::BorrowChecker::retains_loan_carrying_operand,if (!a || found) return;
411949,5894,13,5896,10,statement,logos::compiler::BorrowChecker::retains_loan_carrying_operand,TypeRef at = a.type(pool);
411949,5895,17,5895,33,if guard,logos::compiler::BorrowChecker::retains_loan_carrying_operand,if (!is_ref_kind(at) && loan_carrying_type(at)) found = true;
411949,5895,17,5895,59,if guard,logos::compiler::BorrowChecker::retains_loan_carrying_operand,if (!is_ref_kind(at) && loan_carrying_type(at)) found = true;
147333,5895,37,5895,59,if guard,logos::compiler::BorrowChecker::retains_loan_carrying_operand,if (!is_ref_kind(at) && loan_carrying_type(at)) found = true;
3486,5895,61,5895,73,if guard,logos::compiler::BorrowChecker::retains_loan_carrying_operand,if (!is_ref_kind(at) && loan_carrying_type(at)) found = true;
130456,5898,13,5898,77,switch arm,logos::compiler::BorrowChecker::retains_loan_carrying_operand,case Code::Call:       ECallView{e}.each_arg(by_value_bc); break;
108924,5899,13,5903,22,switch arm,logos::compiler::BorrowChecker::retains_loan_carrying_operand,case Code::MethodCall: {
0,5905,13,5906,71,switch arm,logos::compiler::BorrowChecker::retains_loan_carrying_operand,case Code::StructLit:
0,5907,13,5907,81,switch arm,logos::compiler::BorrowChecker::retains_loan_carrying_operand,case Code::TupleLit:  ETupleLitView{e}.each_elem(by_value_bc); break;
0,5908,13,5908,80,switch arm,logos::compiler::BorrowChecker::retains_loan_carrying_operand,case Code::ArrLit:    EArrLitView{e}.each_elem(by_value_bc);  break;
0,5909,13,5910,69,switch arm,logos::compiler::BorrowChecker::retains_loan_carrying_operand,case Code::EnumLitData:
12223,5911,13,5911,80,switch arm,logos::compiler::BorrowChecker::retains_loan_carrying_operand,case Code::Cast:      by_value_bc(ECastView{e}.operand());    break;
1362503,5912,13,5912,27,switch arm,logos::compiler::BorrowChecker::retains_loan_carrying_operand,default: break;
1614106,5914,9,5914,21,early return,logos::compiler::BorrowChecker::retains_loan_carrying_operand,return found;
3499,5933,44,5961,6,call / statement,logos::compiler::BorrowChecker::retain_operand_loans,uint32_t ln) {
3499,5936,13,5936,15,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!e || holder.empty()) return;
3499,5936,13,5936,33,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!e || holder.empty()) return;
3499,5936,19,5936,33,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!e || holder.empty()) return;
0,5936,35,5936,41,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!e || holder.empty()) return;
3499,5937,9,5961,6,statement,logos::compiler::BorrowChecker::retain_operand_loans,const auto* pool = prog_.type_pool.impl();
4190,5938,36,5945,10,call / statement,logos::compiler::BorrowChecker::retain_operand_loans,auto one = [&](ExprRef op) {
4190,5939,17,5939,20,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!op) return;
0,5939,22,5939,28,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!op) return;
4190,5940,13,5945,10,statement,logos::compiler::BorrowChecker::retain_operand_loans,TypeRef ot = op.type(pool);
4190,5941,17,5941,20,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!ot) return;
0,5941,22,5941,28,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!ot) return;
4190,5942,13,5945,10,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (ot.kind() == LogosType::Kind::MutRef) return;   // out-param: not ours
4190,5942,17,5942,53,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (ot.kind() == LogosType::Kind::MutRef) return;   // out-param: not ours
11,5942,55,5942,61,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (ot.kind() == LogosType::Kind::MutRef) return;   // out-param: not ours
4179,5943,13,5945,10,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!is_ref_kind(ot) && !loan_carrying_type(ot)) return;
4179,5943,17,5943,33,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!is_ref_kind(ot) && !loan_carrying_type(ot)) return;
4179,5943,17,5943,60,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!is_ref_kind(ot) && !loan_carrying_type(ot)) return;
3642,5943,37,5943,60,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!is_ref_kind(ot) && !loan_carrying_type(ot)) return;
150,5943,62,5943,68,if guard,logos::compiler::BorrowChecker::retain_operand_loans,if (!is_ref_kind(ot) && !loan_carrying_type(ot)) return;
4029,5944,13,5945,10,statement,logos::compiler::BorrowChecker::retain_operand_loans,"take_ref_borrows(op, ln, holder, /*record_only=*/true);"
436,5947,13,5947,69,switch arm,logos::compiler::BorrowChecker::retain_operand_loans,case Code::Call:       ECallView{e}.each_arg(one); break;
3063,5948,13,5952,22,switch arm,logos::compiler::BorrowChecker::retain_operand_loans,case Code::MethodCall: {
0,5954,13,5954,82,switch arm,logos::compiler::BorrowChecker::retain_operand_loans,case Code::StructLit:  EStructLitView{e}.each_field_value(one); break;
0,5955,13,5955,82,switch arm,logos::compiler::BorrowChecker::retain_operand_loans,case Code::TupleLit:   ETupleLitView{e}.each_elem(one);         break;
0,5956,13,5956,82,switch arm,logos::compiler::BorrowChecker::retain_operand_loans,case Code::ArrLit:     EArrLitView{e}.each_elem(one);           break;
0,5957,13,5957,82,switch arm,logos::compiler::BorrowChecker::retain_operand_loans,case Code::EnumLitData:EEnumLitDataView{e}.each_payload(one);   break;
0,5958,13,5958,82,switch arm,logos::compiler::BorrowChecker::retain_operand_loans,case Code::Cast:       one(ECastView{e}.operand());             break;
0,5959,13,5959,27,switch arm,logos::compiler::BorrowChecker::retain_operand_loans,default: break;
69075430,5978,49,6008,6,statement,logos::compiler::BorrowChecker::type_may_carry_borrow,bool type_may_carry_borrow(TypeRef t) const {
69075430,5979,13,5979,15,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (!t) return false;
0,5979,17,5979,29,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (!t) return false;
69075430,5980,9,6008,6,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (is_ref_kind(t) || loan_carrying_type(t)) return true;
69075430,5980,13,5980,27,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (is_ref_kind(t) || loan_carrying_type(t)) return true;
69075430,5980,13,5980,52,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (is_ref_kind(t) || loan_carrying_type(t)) return true;
63092124,5980,31,5980,52,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (is_ref_kind(t) || loan_carrying_type(t)) return true;
6040889,5980,54,5980,65,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (is_ref_kind(t) || loan_carrying_type(t)) return true;
63034541,5981,9,6008,6,statement,logos::compiler::BorrowChecker::type_may_carry_borrow,{   // #71 SPIKE
63034541,5984,17,5984,43,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (k == LogosType::Kind::Enum) n = std::string(t.enum_name());
21181813,5984,45,5984,75,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (k == LogosType::Kind::Enum) n = std::string(t.enum_name());
41852728,5985,18,5986,49,else-if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,else if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
41852728,5985,22,5985,50,else-if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,else if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
41852728,5985,22,5985,87,else-if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,else if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
24559564,5985,54,5985,87,else-if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,else if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
17294372,5986,17,5986,49,statement,logos::compiler::BorrowChecker::type_may_carry_borrow,n = std::string(t.struct_name());
63034541,5987,17,5987,27,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (!n.empty() && ts_.holds_any_ref.count(n) > 0) return true;
63034541,5987,17,5987,61,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (!n.empty() && ts_.holds_any_ref.count(n) > 0) return true;
38476185,5987,31,5987,61,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (!n.empty() && ts_.holds_any_ref.count(n) > 0) return true;
2115995,5987,63,5987,74,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (!n.empty() && ts_.holds_any_ref.count(n) > 0) return true;
60918546,5989,9,6008,6,loop body,logos::compiler::BorrowChecker::type_may_carry_borrow,for (auto a : t.type_args())
29144797,5990,13,5990,54,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (type_may_carry_borrow(a)) return true;
29144797,5990,17,5990,41,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (type_may_carry_borrow(a)) return true;
6322055,5990,43,5990,54,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (type_may_carry_borrow(a)) return true;
54596491,6001,9,6008,6,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (t.kind() == LogosType::Kind::Tuple) {
54596491,6001,13,6001,47,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (t.kind() == LogosType::Kind::Tuple) {
525850,6001,49,6004,10,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (t.kind() == LogosType::Kind::Tuple) {
696935,6003,17,6003,67,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (type_may_carry_borrow(TypeRef(e))) return true;
696935,6003,21,6003,54,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (type_may_carry_borrow(TypeRef(e))) return true;
392453,6003,56,6003,67,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (type_may_carry_borrow(TypeRef(e))) return true;
54204038,6005,9,6008,6,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (t.kind() == LogosType::Kind::Array || t.kind() == LogosType::Kind::Slice)
54204038,6005,13,6005,47,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (t.kind() == LogosType::Kind::Array || t.kind() == LogosType::Kind::Slice)
54204038,6005,13,6005,85,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (t.kind() == LogosType::Kind::Array || t.kind() == LogosType::Kind::Slice)
54188124,6005,51,6005,85,if guard,logos::compiler::BorrowChecker::type_may_carry_borrow,if (t.kind() == LogosType::Kind::Array || t.kind() == LogosType::Kind::Slice)
15914,6006,13,6006,51,early return,logos::compiler::BorrowChecker::type_may_carry_borrow,return type_may_carry_borrow(t.elem());
54188124,6007,9,6007,21,early return,logos::compiler::BorrowChecker::type_may_carry_borrow,return false;
16540,6034,79,6124,6,statement,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],lir_view::ExprRef* terminal = nullptr) const {
16540,6038,13,6038,16,if guard,logos::compiler::BorrowChecker::value_local_root[abi:cxx11],if (cur && cur.kind() == Code::AddrOfTemp) cur = EAddrOfTempView{cur}.inner();
