count,line,col,end_line,end_col,kind,fn,text
24,5283,29,5283,35,if guard,logos::compiler::BorrowChecker::check_recv_conflict,if (sit == nullptr) return;
88174,5284,9,5336,6,if guard,logos::compiler::BorrowChecker::check_recv_conflict,if (sit->mut_borrowed) {
88174,5284,13,5284,30,if guard,logos::compiler::BorrowChecker::check_recv_conflict,if (sit->mut_borrowed) {
10,5284,32,5299,10,if guard,logos::compiler::BorrowChecker::check_recv_conflict,if (sit->mut_borrowed) {
88164,5299,16,5335,35,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,} else if (is_mut && sit->shared_borrows > 0)
88164,5299,20,5299,26,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,} else if (is_mut && sit->shared_borrows > 0)
88164,5299,20,5299,53,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,} else if (is_mut && sit->shared_borrows > 0)
59910,5299,30,5299,53,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,} else if (is_mut && sit->shared_borrows > 0)
10,5300,13,5302,35,diagnostic emission,logos::compiler::BorrowChecker::check_recv_conflict,"report(line, std::format("
88154,5303,14,5335,35,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,else if (is_mut && (!sit->shared_field_borrows.empty() ||
88154,5303,18,5303,24,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,else if (is_mut && (!sit->shared_field_borrows.empty() ||
88154,5303,18,5304,61,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,else if (is_mut && (!sit->shared_field_borrows.empty() ||
59900,5303,28,5304,61,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,else if (is_mut && (!sit->shared_field_borrows.empty() ||
59900,5303,29,5303,63,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,else if (is_mut && (!sit->shared_field_borrows.empty() ||
59900,5304,29,5304,60,statement,logos::compiler::BorrowChecker::check_recv_conflict,!sit->mut_field_borrows.empty()))
0,5305,13,5307,35,diagnostic emission,logos::compiler::BorrowChecker::check_recv_conflict,"report(line, std::format("
88154,5332,14,5335,35,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,else if (!is_mut && !sit->mut_field_borrows.empty())
88154,5332,18,5332,25,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,else if (!is_mut && !sit->mut_field_borrows.empty())
88154,5332,18,5332,60,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,else if (!is_mut && !sit->mut_field_borrows.empty())
28254,5332,29,5332,60,else-if guard,logos::compiler::BorrowChecker::check_recv_conflict,else if (!is_mut && !sit->mut_field_borrows.empty())
1,5333,13,5335,35,diagnostic emission,logos::compiler::BorrowChecker::check_recv_conflict,"report(line, std::format("
7519,5363,45,5436,6,call / statement,logos::compiler::BorrowChecker::check_place_mut_use,uint32_t line) {
7519,5379,13,5379,21,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (ptr_type && ptr_type.kind() == LogosType::Kind::Ptr) return;
7519,5379,13,5379,64,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (ptr_type && ptr_type.kind() == LogosType::Kind::Ptr) return;
7519,5379,25,5379,64,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (ptr_type && ptr_type.kind() == LogosType::Kind::Ptr) return;
6820,5379,66,5379,72,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (ptr_type && ptr_type.kind() == LogosType::Kind::Ptr) return;
699,5406,9,5436,6,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (bp.through_ref_type &&
699,5406,13,5406,32,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (bp.through_ref_type &&
699,5406,13,5407,63,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (bp.through_ref_type &&
14,5407,13,5407,63,call / statement,logos::compiler::BorrowChecker::check_place_mut_use,bp.through_ref_type.kind() == LogosType::Kind::Ref) {
5,5407,65,5414,10,call / statement,logos::compiler::BorrowChecker::check_place_mut_use,bp.through_ref_type.kind() == LogosType::Kind::Ref) {
5,5409,26,5409,39,diagnostic emission,logos::compiler::BorrowChecker::check_place_mut_use,"report(line, place.empty()"
2,5410,19,5410,81,statement,logos::compiler::BorrowChecker::check_place_mut_use,"? std::string(""cannot assign to a place behind a `&` reference"")"
3,5411,19,5412,63,statement,logos::compiler::BorrowChecker::check_place_mut_use,": std::format(""cannot assign to '{}': '{}' is behind a """
694,5415,9,5436,6,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (bp.path.empty()) {
694,5415,13,5415,28,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (bp.path.empty()) {
678,5415,30,5418,10,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (bp.path.empty()) {
16,5419,9,5436,6,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (bp.root.empty()) return;
16,5419,13,5419,28,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (bp.root.empty()) return;
0,5419,30,5419,36,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (bp.root.empty()) return;
16,5420,9,5436,6,statement,logos::compiler::BorrowChecker::check_place_mut_use,"auto sit = var_find(bp.root_slot, bp.root);"
16,5421,13,5421,27,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (sit == nullptr) return;
0,5421,29,5421,35,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (sit == nullptr) return;
16,5427,9,5436,6,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (sit->mut_borrowed) return;
16,5427,13,5427,30,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (sit->mut_borrowed) return;
0,5427,32,5427,38,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (sit->mut_borrowed) return;
16,5428,9,5436,6,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (sit->shared_borrows > 0) {
16,5428,13,5428,36,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (sit->shared_borrows > 0) {
0,5428,38,5433,10,if guard,logos::compiler::BorrowChecker::check_place_mut_use,if (sit->shared_borrows > 0) {
16,5434,9,5436,6,statement,logos::compiler::BorrowChecker::check_place_mut_use,"field_borrow_conflicts(*sit, bp.root, bp.path, /*need_exclusive=*/true,"
67908388,5440,51,5442,6,statement,logos::compiler::BorrowChecker::is_borrow_carrying_type,bool is_borrow_carrying_type(TypeRef t) const {
91312727,5463,46,5465,6,statement,logos::compiler::BorrowChecker::loan_carrying_type,bool loan_carrying_type(TypeRef t) const {
20678053,5472,52,5480,6,statement,logos::compiler::BorrowChecker::type_is_residency_exempt,bool type_is_residency_exempt(TypeRef t) const {
20678053,5473,13,5473,15,if guard,logos::compiler::BorrowChecker::type_is_residency_exempt,if (!t) return false;
0,5473,17,5473,29,if guard,logos::compiler::BorrowChecker::type_is_residency_exempt,if (!t) return false;
20678053,5474,9,5479,65,statement,logos::compiler::BorrowChecker::type_is_residency_exempt,auto k = t.kind();
20678053,5476,13,5476,39,if guard,logos::compiler::BorrowChecker::type_is_residency_exempt,if (k == LogosType::Kind::Enum) nm = std::string(t.enum_name());
8783450,5476,41,5476,72,if guard,logos::compiler::BorrowChecker::type_is_residency_exempt,if (k == LogosType::Kind::Enum) nm = std::string(t.enum_name());
11894603,5477,14,5478,46,else-if guard,logos::compiler::BorrowChecker::type_is_residency_exempt,else if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
11894603,5477,18,5477,46,else-if guard,logos::compiler::BorrowChecker::type_is_residency_exempt,else if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
11894603,5477,18,5477,83,else-if guard,logos::compiler::BorrowChecker::type_is_residency_exempt,else if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
8736090,5477,50,5477,83,else-if guard,logos::compiler::BorrowChecker::type_is_residency_exempt,else if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
3158593,5478,13,5478,46,statement,logos::compiler::BorrowChecker::type_is_residency_exempt,nm = std::string(t.struct_name());
20678053,5479,16,5479,27,early return,logos::compiler::BorrowChecker::type_is_residency_exempt,return !nm.empty() && ts_.residency_exempt.count(nm) > 0;
11942043,5479,31,5479,65,early return,logos::compiler::BorrowChecker::type_is_residency_exempt,return !nm.empty() && ts_.residency_exempt.count(nm) > 0;
12,5522,67,5543,6,statement,logos::compiler::BorrowChecker::type_is_residency_backed,"bool type_is_residency_backed(TypeRef t, int depth = 1) const {"
12,5523,13,5523,15,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (!t) return false;
0,5523,17,5523,29,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (!t) return false;
12,5524,9,5543,6,statement,logos::compiler::BorrowChecker::type_is_residency_backed,auto k = t.kind();
12,5526,13,5526,39,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (k == LogosType::Kind::Enum) nm = std::string(t.enum_name());
0,5526,41,5526,72,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (k == LogosType::Kind::Enum) nm = std::string(t.enum_name());
12,5527,14,5528,46,else-if guard,logos::compiler::BorrowChecker::type_is_residency_backed,else if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
12,5527,18,5527,46,else-if guard,logos::compiler::BorrowChecker::type_is_residency_backed,else if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
12,5527,18,5527,83,else-if guard,logos::compiler::BorrowChecker::type_is_residency_backed,else if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
0,5527,50,5527,83,else-if guard,logos::compiler::BorrowChecker::type_is_residency_backed,else if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
12,5528,13,5528,46,statement,logos::compiler::BorrowChecker::type_is_residency_backed,nm = std::string(t.struct_name());
12,5529,13,5529,24,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (!nm.empty()) {
12,5529,26,5538,10,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (!nm.empty()) {
12,5530,17,5530,47,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (ts_.residency_exempt.count(nm)) return true;
0,5530,49,5530,60,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (ts_.residency_exempt.count(nm)) return true;
12,5531,13,5538,10,statement,logos::compiler::BorrowChecker::type_is_residency_backed,std::string_view bare = nm;
12,5532,43,5532,70,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (auto d = bare.rfind('.'); d != std::string_view::npos)
0,5533,17,5533,42,statement,logos::compiler::BorrowChecker::type_is_residency_backed,bare = bare.substr(d + 1);
12,5534,43,5534,70,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,"if (auto g = bare.find(""$G""); g != std::string_view::npos)"
0,5535,17,5535,41,statement,logos::compiler::BorrowChecker::type_is_residency_backed,"bare = bare.substr(0, g);"
12,5536,17,5536,62,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (ts_.residency_exempt.count(std::string(bare))) return true;
0,5536,64,5536,75,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (ts_.residency_exempt.count(std::string(bare))) return true;
12,5537,13,5538,10,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,"if (bare == ""Rc"" || bare == ""Arc"") return true;"
12,5537,17,5537,29,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,"if (bare == ""Rc"" || bare == ""Arc"") return true;"
12,5537,17,5537,46,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,"if (bare == ""Rc"" || bare == ""Arc"") return true;"
2,5537,33,5537,46,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,"if (bare == ""Rc"" || bare == ""Arc"") return true;"
10,5537,48,5537,59,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,"if (bare == ""Rc"" || bare == ""Arc"") return true;"
2,5539,9,5543,6,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (depth <= 0) return false;
2,5539,13,5539,23,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (depth <= 0) return false;
0,5539,25,5539,37,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,if (depth <= 0) return false;
2,5540,9,5543,6,loop body,logos::compiler::BorrowChecker::type_is_residency_backed,for (auto a : t.type_args())
0,5541,13,5541,77,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,"if (type_is_residency_backed(TypeRef(a), depth - 1)) return true;"
0,5541,17,5541,64,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,"if (type_is_residency_backed(TypeRef(a), depth - 1)) return true;"
0,5541,66,5541,77,if guard,logos::compiler::BorrowChecker::type_is_residency_backed,"if (type_is_residency_backed(TypeRef(a), depth - 1)) return true;"
2,5542,9,5542,21,early return,logos::compiler::BorrowChecker::type_is_residency_backed,return false;
12,5545,64,5547,6,statement,logos::compiler::BorrowChecker::local_is_residency_backed,bool local_is_residency_backed(const std::string& n) const {
20678053,5552,74,5628,6,statement,logos::compiler::BorrowChecker::residency_exemption_holds,"bool residency_exemption_holds(TypeRef t, lir_view::ExprRef e) const {"
20678053,5553,13,5553,41,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!type_is_residency_exempt(t)) return false;
20673903,5553,43,5553,55,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!type_is_residency_exempt(t)) return false;
4150,5554,9,5628,6,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!e) return true;
4150,5554,13,5554,15,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!e) return true;
0,5554,17,5554,28,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!e) return true;
4150,5555,9,5628,6,statement,logos::compiler::BorrowChecker::residency_exemption_holds,std::vector<std::string> srcs;
12,5557,30,5565,10,loop body,logos::compiler::BorrowChecker::residency_exemption_holds,for (auto& n : srcs) {
12,5558,17,5558,39,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (is_return_temp_name(n) || is_materialized_temp_name(n)) continue;
12,5558,17,5558,71,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (is_return_temp_name(n) || is_materialized_temp_name(n)) continue;
12,5558,43,5558,71,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (is_return_temp_name(n) || is_materialized_temp_name(n)) continue;
0,5558,73,5558,81,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (is_return_temp_name(n) || is_materialized_temp_name(n)) continue;
12,5559,13,5565,10,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!local_is_residency_backed(n)) {
12,5559,17,5559,46,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!local_is_residency_backed(n)) {
2,5559,48,5564,14,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (!local_is_residency_backed(n)) {
2,5560,21,5560,50,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,"if (std::getenv(""LOGOS_86_TRACE""))"
0,5561,21,5562,57,statement,logos::compiler::BorrowChecker::residency_exemption_holds,"fprintf(stderr, ""[#86trace-exempt-denied] fn=%s src=%s\n"","
0,5561,29,5561,29,statement,logos::compiler::BorrowChecker::residency_exemption_holds,"fprintf(stderr, ""[#86trace-exempt-denied] fn=%s src=%s\n"","
4148,5616,9,5628,6,statement,logos::compiler::BorrowChecker::residency_exemption_holds,{
649,5619,17,5619,62,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (type_is_share_handle(kv.second)) ++nshare;
649,5619,21,5619,52,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (type_is_share_handle(kv.second)) ++nshare;
150,5619,54,5619,62,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (type_is_share_handle(kv.second)) ++nshare;
4148,5620,17,5620,27,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (nshare > 1) {
54,5620,29,5625,14,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,if (nshare > 1) {
54,5621,21,5621,50,if guard,logos::compiler::BorrowChecker::residency_exemption_holds,"if (std::getenv(""LOGOS_86_TRACE""))"
0,5622,21,5623,54,statement,logos::compiler::BorrowChecker::residency_exemption_holds,"fprintf(stderr, ""[#86trace-exempt-multishare] fn=%s n=%d\n"","
0,5622,29,5622,29,statement,logos::compiler::BorrowChecker::residency_exemption_holds,"fprintf(stderr, ""[#86trace-exempt-multishare] fn=%s n=%d\n"","
4094,5627,9,5627,20,early return,logos::compiler::BorrowChecker::residency_exemption_holds,return true;
649,5636,48,5650,6,statement,logos::compiler::BorrowChecker::type_is_share_handle,bool type_is_share_handle(TypeRef t) const {
649,5637,13,5637,15,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (!t) return false;
0,5637,17,5637,29,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (!t) return false;
649,5638,9,5650,6,statement,logos::compiler::BorrowChecker::type_is_share_handle,auto k = t.kind();
649,5640,13,5640,41,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
649,5640,13,5640,78,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
158,5640,45,5640,78,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (k == LogosType::Kind::Struct || k == LogosType::Kind::ZonedStruct)
491,5641,13,5641,46,statement,logos::compiler::BorrowChecker::type_is_share_handle,nm = std::string(t.struct_name());
158,5642,14,5642,77,else-if guard,logos::compiler::BorrowChecker::type_is_share_handle,else if (k == LogosType::Kind::Enum) nm = std::string(t.enum_name());
158,5642,18,5642,44,else-if guard,logos::compiler::BorrowChecker::type_is_share_handle,else if (k == LogosType::Kind::Enum) nm = std::string(t.enum_name());
8,5642,46,5642,77,else-if guard,logos::compiler::BorrowChecker::type_is_share_handle,else if (k == LogosType::Kind::Enum) nm = std::string(t.enum_name());
649,5643,13,5643,23,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (nm.empty()) return false;
150,5643,25,5643,37,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (nm.empty()) return false;
499,5644,9,5649,45,statement,logos::compiler::BorrowChecker::type_is_share_handle,std::string_view bare = nm;
499,5645,39,5645,66,if guard,logos::compiler::BorrowChecker::type_is_share_handle,if (auto d = bare.rfind('.'); d != std::string_view::npos)
0,5646,13,5646,38,statement,logos::compiler::BorrowChecker::type_is_share_handle,bare = bare.substr(d + 1);
499,5647,39,5647,66,if guard,logos::compiler::BorrowChecker::type_is_share_handle,"if (auto g = bare.find(""$G""); g != std::string_view::npos)"
0,5648,13,5648,37,statement,logos::compiler::BorrowChecker::type_is_share_handle,"bare = bare.substr(0, g);"
499,5649,16,5649,28,early return,logos::compiler::BorrowChecker::type_is_share_handle,"return bare == ""Rc"" || bare == ""Arc"";"
483,5649,32,5649,45,early return,logos::compiler::BorrowChecker::type_is_share_handle,"return bare == ""Rc"" || bare == ""Arc"";"
679485,5684,52,5737,6,call / statement,logos::compiler::BorrowChecker::note_holder_escape_prov,const char* site) {
679485,5685,13,5685,25,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (name.empty() || !val) return;
679485,5685,13,5685,33,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (name.empty() || !val) return;
679485,5685,29,5685,33,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (name.empty() || !val) return;
0,5685,35,5685,41,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (name.empty() || !val) return;
679485,5692,9,5737,6,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (param_names_.count(name)) return;          // #78/#138, see task"
679485,5692,13,5692,37,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (param_names_.count(name)) return;          // #78/#138, see task"
701,5692,39,5692,45,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (param_names_.count(name)) return;          // #78/#138, see task"
678784,5693,9,5737,6,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!holder_ty || !type_may_carry_borrow(holder_ty)) return;
678784,5693,13,5693,23,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!holder_ty || !type_may_carry_borrow(holder_ty)) return;
678784,5693,13,5693,60,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!holder_ty || !type_may_carry_borrow(holder_ty)) return;
678781,5693,27,5693,60,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!holder_ty || !type_may_carry_borrow(holder_ty)) return;
665576,5693,62,5693,68,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!holder_ty || !type_may_carry_borrow(holder_ty)) return;
13208,5694,9,5737,6,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (residency_exemption_holds(holder_ty, val)) return;"
13208,5694,13,5694,54,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (residency_exemption_holds(holder_ty, val)) return;"
0,5694,56,5694,62,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (residency_exemption_holds(holder_ty, val)) return;"
13208,5695,9,5737,6,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,RefProv vp = prov_of(val);
13208,5696,13,5696,25,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp && vp.params.empty())
13208,5696,13,5696,40,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp && vp.params.empty())
13208,5696,13,5696,61,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp && vp.params.empty())
12513,5696,29,5696,40,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp && vp.params.empty())
12513,5696,44,5696,61,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp && vp.params.empty())
12085,5697,13,5697,39,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,vp = prov_of_retained(val);
13208,5698,13,5698,25,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp) return;
13208,5698,13,5698,40,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp) return;
12508,5698,29,5698,40,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp) return;
12508,5698,42,5698,48,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,if (!vp.is_local && !vp.is_temp) return;
700,5699,9,5737,6,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,++holder_escape_prov_fired_;
700,5701,21,5701,35,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,int d = site[0] == 'a' ? 0 : site[0] == 'd' ? 1
110,5701,38,5701,39,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,int d = site[0] == 'a' ? 0 : site[0] == 'd' ? 1
590,5701,42,5701,56,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,int d = site[0] == 'a' ? 0 : site[0] == 'd' ? 1
590,5701,42,5702,43,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,int d = site[0] == 'a' ? 0 : site[0] == 'd' ? 1
21,5701,59,5701,60,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,int d = site[0] == 'a' ? 0 : site[0] == 'd' ? 1
569,5702,21,5702,35,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,: site[0] == 'o' ? 2 : 3;
569,5702,21,5702,43,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,: site[0] == 'o' ? 2 : 3;
224,5702,38,5702,39,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,: site[0] == 'o' ? 2 : 3;
345,5702,42,5702,43,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,: site[0] == 'o' ? 2 : 3;
700,5705,13,5705,42,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (std::getenv(""LOGOS_86_TRACE""))"
0,5706,13,5708,55,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,"fprintf(stderr, ""[#86trace-%s] fn=%s line=%u var=%s loc=%d tmp=%d\n"","
0,5706,21,5706,21,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,"fprintf(stderr, ""[#86trace-%s] fn=%s line=%u var=%s loc=%d tmp=%d\n"","
700,5710,25,5710,38,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,slot.is_local = slot.is_local || vp.is_local;
392,5710,42,5710,53,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,slot.is_local = slot.is_local || vp.is_local;
700,5711,25,5711,37,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,slot.is_temp  = slot.is_temp  || vp.is_temp;
700,5711,42,5711,52,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,slot.is_temp  = slot.is_temp  || vp.is_temp;
370,5734,17,5734,83,statement,logos::compiler::BorrowChecker::note_holder_escape_prov,"pairs.emplace_back(std::string{}, RefSrc{s2, slot_of_binding(s2)});"
700,5735,17,5735,31,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (!pairs.empty()) store_ref_sources(name, std::move(pairs), name, ln);"
359,5735,33,5735,84,if guard,logos::compiler::BorrowChecker::note_holder_escape_prov,"if (!pairs.empty()) store_ref_sources(name, std::move(pairs), name, ln);"
312190,5740,57,5743,6,statement,logos::compiler::BorrowChecker::holder_ty_of,TypeRef holder_ty_of(const std::string& name) const {
312190,5742,16,5742,38,early return,logos::compiler::BorrowChecker::holder_ty_of,return it != holder_ty_.end() ? it->second : TypeRef(nullptr);
138415,5742,41,5742,51,early return,logos::compiler::BorrowChecker::holder_ty_of,return it != holder_ty_.end() ? it->second : TypeRef(nullptr);
173775,5742,54,5742,70,early return,logos::compiler::BorrowChecker::holder_ty_of,return it != holder_ty_.end() ? it->second : TypeRef(nullptr);
3627399,5762,48,5774,6,call / statement,logos::compiler::BorrowChecker::type_retains_values,static bool type_retains_values(TypeRef t) {
3627399,5763,13,5763,15,if guard,logos::compiler::BorrowChecker::type_retains_values,if (!t) return false;
0,5763,17,5763,29,if guard,logos::compiler::BorrowChecker::type_retains_values,if (!t) return false;
3627399,5764,9,5774,6,statement,logos::compiler::BorrowChecker::type_retains_values,using K = LogosType::Kind;
353170,5766,13,5772,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Struct: case K::ZonedStruct: case K::Enum: case K::Tuple:
353182,5766,29,5772,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Struct: case K::ZonedStruct: case K::Enum: case K::Tuple:
1810565,5766,50,5772,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Struct: case K::ZonedStruct: case K::Enum: case K::Tuple:
1813855,5766,64,5772,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Struct: case K::ZonedStruct: case K::Enum: case K::Tuple:
1813961,5767,13,5772,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Array:  case K::Slice:       case K::UnsizedSlice:
1813961,5767,29,5772,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Array:  case K::Slice:       case K::UnsizedSlice:
1813961,5767,50,5772,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::Array:  case K::Slice:       case K::UnsizedSlice:
1814089,5768,13,5772,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::TraitObject: case K::UnsizedDyn: case K::ImplTrait:
1814089,5768,34,5772,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::TraitObject: case K::UnsizedDyn: case K::ImplTrait:
1814089,5768,54,5772,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::TraitObject: case K::UnsizedDyn: case K::ImplTrait:
1814091,5769,13,5772,34,switch arm,logos::compiler::BorrowChecker::type_retains_values,case K::DstRef: case K::TaggedPtr:   case K::Closure:
